Runtime: 50.8922131
Patient Count: 10000,Provider Count: 1000,Room Count: 500,Specialty Count: 10
Patient Scheduling Rate: 0.499
Provider Scheduling Rates: 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Average Rate: 1.0

Patient ID,Provider ID,Room ID,Day Assigned,System Time Created, Simulation Time Created
217,24,8,4,93472728394900,12551587800
218,51,7,24,93472728571400,12551764300
219,43,9,6,93472728642700,12551835600
220,65,8,5,93472728711100,12551904000
221,49,2,20,93472728762400,12551955300
222,65,8,6,93472728832500,12552025500
223,26,8,7,93472728872700,12552065600
224,53,7,25,93472728930800,12552123700
225,53,7,26,93472728989600,12552182500
226,62,2,21,93472729042200,12552235100
227,65,8,8,93472729116600,12552309600
228,63,7,27,93472729175900,12552368800
229,63,7,28,93472729235700,12552428600
230,62,2,22,93472729290700,12552483600
231,65,8,9,93472729367400,12552560300
232,62,2,23,93472729424100,12552617000
233,44,10,7,93472729532300,12552725200
234,66,7,29,93472729686900,12552879900
235,45,10,8,93472729789400,12552982300
236,26,8,10,93472729835900,12553028800
237,26,8,11,93472729883200,12553076200
238,65,8,12,93472729964700,12553157600
239,14,13,7,93472730137300,12553330200
240,43,9,7,93472730216300,12553409200
241,43,9,8,93472730296000,12553488900
242,51,7,30,93472730497000,12553690000
243,45,10,9,93472730606400,12553799300
244,65,8,13,93472730690800,12553883700
245,65,8,14,93472730776100,12553969100
246,63,7,31,93472730844100,12554037000
247,51,9,9,93472731063100,12554256000
248,51,9,10,93472731287500,12554480500
249,66,9,11,93472731468400,12554661300
250,63,15,1,93472731539000,12554731900
251,51,9,12,93472731765200,12554958100
252,51,9,13,93472731993000,12555186000
253,63,15,2,93472732065600,12555258600
254,81,8,17,93472732229200,12555422100
255,68,8,15,93472732318400,12555511300
256,66,9,14,93472732509000,12555701900
257,81,8,18,93472732677000,12555870000
258,29,13,8,93472732860400,12556053300
259,43,9,15,93472732954500,12556147400
260,43,9,16,93472733050000,12556243000
261,26,8,16,93472733107800,12556300700
262,29,13,9,93472733297100,12556490100
263,29,13,10,93472733487600,12556680500
264,43,9,17,93472733586300,12556779300
265,83,8,19,93472733753000,12556945900
266,62,2,24,93472733819100,12557012000
267,83,8,20,93472733989700,12557182600
268,58,9,18,93472734086200,12557279100
269,88,8,21,93472734258900,12557451800
270,47,10,10,93472734378900,12557571800
271,29,13,11,93472734577400,12557770300
272,66,9,19,93472734806000,12557999000
273,26,8,22,93472734911000,12558103900
274,78,9,20,93472735011200,12558204100
275,66,9,21,93472735225700,12558418600
276,88,8,23,93472735403700,12558596600
277,68,8,24,93472735510500,12558703400
278,62,2,25,93472735580900,12558773800
279,95,8,25,93472735688300,12558881200
280,64,15,3,93472735767300,12558960300
281,29,13,12,93472735974200,12559167100
282,26,8,26,93472736049700,12559242600
283,78,9,22,93472736158000,12559350900
284,78,9,23,93472736267200,12559460100
285,78,9,24,93472736377600,12559570600
286,26,8,27,93472736455300,12559648200
287,29,13,13,93472736669900,12559862800
288,67,2,26,93472736742900,12559935900
289,67,2,27,93472736816800,12560009700
290,29,13,14,93472737032300,12560225200
291,67,2,28,93472737108400,12560301300
292,88,8,28,93472737303700,12560496700
293,67,2,29,93472737382300,12560575300
294,72,9,25,93472737606400,12560799300
295,64,15,4,93472737691400,12560884400
296,34,13,15,93472737906600,12561099500
297,67,2,30,93472737987400,12561180400
298,26,8,29,93472738069900,12561262800
299,41,13,16,93472738288700,12561481600
300,69,2,31,93472738371400,12561564400
301,69,3,1,93472738455200,12561648100
302,41,13,17,93472738678800,12561871700
303,51,9,26,93472738963700,12562156600
304,64,15,5,93472739053200,12562246100
305,95,8,30,93472739178100,12562371000
306,88,8,31,93472739387300,12562580200
307,109,9,27,93472739548700,12562741600
308,47,10,11,93472739685200,12562878200
309,41,13,18,93472739916700,12563109600
310,47,10,12,93472740057000,12563249900
311,47,10,13,93472740218000,12563411000
312,72,9,28,93472740471400,12563664300
313,57,9,29,93472740761700,12563954700
314,109,9,30,93472740943800,12564136800
315,109,9,31,93472741120900,12564313800
316,47,10,14,93472741272600,12564465500
317,57,13,19,93472741604600,12564797500
318,72,11,1,93472742018300,12565211200
319,130,12,1,93472742122600,12565315500
320,69,3,2,93472742178000,12565370900
321,26,11,2,93472742257800,12565450700
322,72,11,3,93472742417300,12565610200
323,130,12,2,93472742522800,12565715700
324,69,3,3,93472742578800,12565771700
325,57,13,20,93472742776600,12565969500
326,88,10,15,93472742916200,12566109100
327,41,13,21,93472743058100,12566251100
328,88,10,16,93472743198400,12566391300
329,130,12,3,93472743301400,12566494400
330,130,12,4,93472743404700,12566597600
331,57,13,22,93472743597700,12566790600
332,78,11,4,93472743677400,12566870300
333,69,3,4,93472743733200,12566926100
334,64,15,6,93472743789300,12566982200
335,130,12,5,93472743894600,12567087500
336,72,11,5,93472744050300,12567243300
337,54,11,6,93472744131100,12567324000
338,72,11,7,93472744289600,12567482500
339,64,15,7,93472744346600,12567539500
340,69,3,5,93472744403800,12567596700
341,78,11,8,93472744489000,12567682000
342,69,3,6,93472744546700,12567739600
343,130,12,6,93472744655100,12567848000
344,54,11,9,93472744739900,12567932900
345,72,11,10,93472744903000,12568096000
346,69,3,7,93472744962000,12568154900
347,41,13,23,93472745110500,12568303400
348,123,10,17,93472745254800,12568447700
349,130,12,7,93472745365100,12568558000
350,150,12,8,93472745475500,12568668400
351,47,10,18,93472745570000,12568763000
352,72,11,11,93472745736600,12568929500
353,54,11,12,93472745826100,12569019000
354,150,12,9,93472745939500,12569132500
355,84,15,8,93472745999400,12569192400
356,150,12,10,93472746114600,12569307500
357,72,11,13,93472746286400,12569479300
358,74,13,24,93472746490900,12569683800
359,47,10,19,93472746588500,12569781400
360,74,13,25,93472746795500,12569988500
361,135,10,20,93472746945300,12570138200
362,54,11,14,93472747037300,12570230200
363,84,15,9,93472747099500,12570292400
364,78,11,15,93472747195100,12570388000
365,54,11,16,93472747289700,12570482600
366,41,13,26,93472747446800,12570639700
367,47,10,21,93472747548200,12570741100
368,78,11,17,93472747645600,12570838500
369,84,15,10,93472747709500,12570902400
370,135,10,22,93472747865500,12571058400
371,47,10,23,93472747969500,12571162400
372,55,10,24,93472748072000,12571264900
373,142,10,25,93472748231500,12571424500
374,54,11,18,93472748330500,12571523500
375,74,13,27,93472748547100,12571740000
376,70,11,19,93472748648300,12571841200
377,41,13,28,93472748812500,12572005400
378,75,11,20,93472748994300,12572187200
379,90,11,21,93472749095500,12572288400
380,55,10,26,93472749202600,12572395500
381,70,11,22,93472749307500,12572500500
382,86,3,8,93472749372600,12572565500
383,74,13,29,93472749594700,12572787700
384,70,11,23,93472749701100,12572894000
385,70,11,24,93472749808400,12573001300
386,70,11,25,93472749916900,12573109800
387,56,13,30,93472750083600,12573276600
388,90,11,26,93472750192900,12573385800
389,142,10,27,93472750362400,12573555300
390,84,15,11,93472750430700,12573623600
391,75,11,27,93472750628100,12573821100
392,56,13,31,93472750800700,12573993600
393,86,3,9,93472750869400,12574062300
394,55,10,28,93472750983100,12574176000
395,142,10,29,93472751157300,12574350300
396,70,11,28,93472751272000,12574464900
397,70,11,29,93472751387600,12574580500
398,150,12,11,93472751514300,12574707200
399,86,3,10,93472751584200,12574777100
400,142,10,30,93472751759100,12574952000
401,90,11,30,93472751875300,12575068200
402,84,15,12,93472751945900,12575138900
403,70,11,31,93472752065400,12575258400
404,150,12,12,93472752196900,12575389800
405,90,17,1,93472752315800,12575508700
406,61,10,31,93472752435500,12575628400
407,71,12,13,93472752569700,12575762600
408,105,17,2,93472752691200,12575884100
409,71,12,14,93472752826800,12576019800
410,75,14,1,93472753038800,12576231700
411,86,3,11,93472753112400,12576305300
412,82,15,13,93472753365000,12576558000
413,105,17,3,93472753488000,12576680900
414,56,14,2,93472753676100,12576869000
415,116,17,4,93472753801900,12576994800
416,92,15,14,93472753877600,12577070500
417,116,17,5,93472754005600,12577198600
418,92,15,15,93472754082700,12577275600
419,56,14,3,93472754271800,12577464700
420,92,15,16,93472754350000,12577542900
421,86,3,12,93472754426600,12577619500
422,92,15,17,93472754506400,12577699300
423,61,12,15,93472754647600,12577840500
424,56,14,4,93472754839600,12578032500
425,75,14,5,93472755064000,12578256900
426,116,17,6,93472755196700,12578389600
427,77,14,6,93472755421900,12578614900
428,56,14,7,93472755618500,12578811400
429,71,12,16,93472755762600,12578955500
430,116,17,7,93472755896500,12579089400
431,71,12,17,93472756042100,12579235000
432,143,12,18,93472756256900,12579449800
433,92,15,18,93472756338800,12579531800
434,73,12,19,93472756484100,12579677000
435,86,3,13,93472756562700,12579755700
436,143,12,20,93472756774900,12579967800
437,73,12,21,93472756923600,12580116500
438,73,12,22,93472757073400,12580266300
439,77,14,8,93472757305400,12580498300
440,143,12,23,93472757521700,12580714600
441,73,12,24,93472757675000,12580867900
442,143,12,25,93472757894200,12581087100
443,150,12,26,93472758055300,12581248200
444,86,3,14,93472758136500,12581329400
445,150,12,27,93472758300400,12581493300
446,92,15,19,93472758385600,12581578500
447,116,17,8,93472758524400,12581717300
448,106,15,20,93472758610800,12581803700
449,86,3,15,93472758693800,12581886700
450,82,15,21,93472758978700,12582171700
451,73,12,28,93472759141100,12582334000
452,143,12,29,93472759372000,12582564900
453,103,3,16,93472759456400,12582649300
454,150,12,30,93472759628100,12582821100
455,56,14,9,93472759836700,12583029600
456,56,14,10,93472760045800,12583238700
457,56,14,11,93472760256800,12583449700
458,61,15,22,93472760448800,12583641700
459,140,17,9,93472760592700,12583785600
460,140,17,10,93472760737400,12583930300
461,140,17,11,93472760883300,12584076200
462,77,14,12,93472761131900,12584324800
463,61,15,23,93472761334500,12584527400
464,73,12,31,93472761504300,12584697300
465,82,15,24,93472761801300,12584994200
466,143,15,26,93472762103100,12585296100
467,61,15,25,93472762302100,12585495000
468,61,15,27,93472762502100,12585695100
469,89,14,13,93472762687900,12585880800
470,59,14,14,93472762906500,12586099400
471,59,14,15,93472763127200,12586320100
472,106,15,28,93472763227900,12586420800
473,143,15,30,93472763538400,12586731300
474,85,15,29,93472763844500,12587037400
475,106,15,31,93472763948000,12587140900
476,85,19,1,93472764259300,12587452200
477,151,16,1,93472764471000,12587664000
478,61,17,12,93472764697500,12587890400
479,144,17,13,93472765030700,12588223600
480,140,17,14,93472765190000,12588382900
481,144,17,15,93472765527000,12588720000
482,59,14,16,93472765758000,12588950900
483,76,17,16,93472765989000,12589181900
484,80,14,17,93472766219900,12589412800
485,77,14,18,93472766487600,12589680500
486,102,19,2,93472766805300,12589998200
487,102,19,3,93472767125400,12590318300
488,89,14,19,93472767326500,12590519400
489,103,3,17,93472767419100,12590612000
490,162,16,2,93472767638100,12590831000
491,144,17,17,93472767981000,12591173900
492,140,17,18,93472768145500,12591338400
493,102,19,4,93472768471000,12591664000
494,76,17,19,93472768708500,12591901400
495,80,14,20,93472768945600,12592138600
496,144,17,20,93472769294300,12592487200
497,106,16,3,93472769405900,12592598800
498,106,16,4,93472769518200,12592711100
499,162,16,5,93472769741600,12592934500
500,80,14,21,93472769983000,12593176000
501,162,16,6,93472770208300,12593401200
502,76,17,21,93472770452300,12593645200
503,140,17,22,93472770625100,12593818000
504,99,14,22,93472770833100,12594026000
505,76,17,23,93472771081400,12594274300
506,99,14,23,93472771292800,12594485700
507,144,17,24,93472771654900,12594847800
508,103,3,18,93472771752600,12594945500
509,106,16,7,93472771872500,12595065400
510,102,19,5,93472772218800,12595411700
511,77,14,24,93472772515200,12595708200
512,103,3,19,93472772617300,12595810200
513,99,14,25,93472772836800,12596029700
514,103,3,20,93472772940800,12596133700
515,99,14,26,93472773174600,12596367500
516,102,19,6,93472773533300,12596726200
517,80,14,27,93472773796500,12596989400
518,144,17,25,93472774178400,12597371300
519,77,14,28,93472774484400,12597677300
520,79,14,29,93472774786000,12597978900
521,79,14,30,93472775092700,12598285600
522,80,14,31,93472775364700,12598557600
523,144,17,26,93472775747600,12598940500
524,108,16,8,93472775872700,12599065600
525,76,17,27,93472776137400,12599330300
526,99,17,28,93472776412500,12599605500
527,102,19,7,93472776775700,12599968600
528,76,17,29,93472777042400,12600235300
529,103,3,21,93472777150500,12600343400
530,108,16,9,93472777277000,12600469900
531,80,17,30,93472777583800,12600776700
532,141,17,31,93472777776900,12600969800
533,114,19,8,93472778058100,12601251000
534,80,20,1,93472778369400,12601562300
535,162,16,10,93472778615200,12601808100
536,104,19,9,93472778974000,12602166900
537,79,16,11,93472779298200,12602491100
538,124,19,10,93472779658100,12602851000
539,124,19,11,93472780020800,12603213700
540,124,19,12,93472780386600,12603579500
541,80,20,2,93472780700000,12603892900
542,141,18,1,93472780897500,12604090400
543,162,16,12,93472781150100,12604343100
544,141,18,2,93472781349600,12604542600
545,103,3,22,93472781459800,12604652800
546,144,19,14,93472781879400,12605072300
547,144,19,16,93472782301200,12605494100
548,108,16,13,93472782437400,12605630300
549,103,3,23,93472782548800,12605741700
550,148,19,13,93472782963700,12606156600
551,152,19,15,93472783386900,12606579800
552,79,16,14,93472783726200,12606919200
553,107,3,24,93472783838600,12607031500
554,76,18,3,93472784125600,12607318500
555,162,16,15,93472784389800,12607582700
556,124,19,17,93472784772000,12607964900
557,141,18,4,93472784979200,12608172200
558,87,20,3,93472785303500,12608496500
559,124,19,18,93472785690000,12608882900
560,76,18,5,93472785987900,12609180900
561,114,19,19,93472786302600,12609495500
562,87,20,4,93472786636900,12609829800
563,76,18,6,93472786935900,12610128800
564,124,19,20,93472787328500,12610521400
565,114,19,21,93472787643400,12610836300
566,152,19,22,93472788082100,12611275000
567,107,3,25,93472788203400,12611396300
568,97,18,7,93472788500200,12611693200
569,114,19,23,93472788823700,12612016600
570,133,19,24,93472789232000,12612424900
571,141,18,8,93472789453800,12612646700
572,137,19,25,93472789862100,12613055000
573,107,3,26,93472789981900,12613174800
574,87,20,5,93472790325100,12613518000
575,162,16,16,93472790598200,12613791100
576,137,19,26,93472791005100,12614198000
577,162,16,17,93472791281200,12614474100
578,93,16,18,93472791637400,12614830300
579,152,19,27,93472792093600,12615286500
580,152,19,28,93472792553600,12615746500
581,156,19,29,93472792972600,12616165500
582,91,20,6,93472793316600,12616509500
583,158,19,30,93472793778400,12616971400
584,158,19,31,93472794245600,12617438500
585,162,16,19,93472794529700,12617722600
586,178,21,1,93472794953700,12618146600
587,93,16,20,93472795321900,12618514800
588,108,16,21,93472795480500,12618673500
589,96,16,22,93472795849700,12619042600
590,96,16,23,93472796221700,12619414600
591,185,16,24,93472796512500,12619705500
592,178,21,2,93472796945700,12620138600
593,97,18,9,93472797261700,12620454600
594,179,21,3,93472797693600,12620886500
595,114,20,7,93472798050100,12621243000
596,114,20,9,93472798408600,12621601500
597,179,21,4,93472798853300,12622046200
598,158,20,8,93472799343100,12622536000
599,100,18,10,93472799661700,12622854700
600,107,3,27,93472799789100,12622982000
601,141,18,11,93472800023400,12623216400
602,107,3,28,93472800151600,12623344500
603,114,20,10,93472800516500,12623709400
604,100,18,12,93472800840900,12624033800
605,113,3,29,93472800973000,12624165900
606,185,16,25,93472801273700,12624466700
607,113,3,30,93472801405900,12624598900
608,185,16,26,93472801705800,12624898800
609,179,21,5,93472802152800,12625345700
610,113,3,31,93472802286700,12625479700
611,158,20,11,93472802794900,12625987900
612,108,16,27,93472802969400,12626162300
613,108,16,28,93472803144700,12626337600
614,158,20,12,93472803650900,12626843800
615,108,16,29,93472803827200,12627020100
616,108,16,30,93472804004500,12627197500
617,113,20,13,93472804382600,12627575500
618,112,16,31,93472804560500,12627753500
619,100,18,13,93472804893800,12628086800
620,180,21,6,93472805348000,12628540900
621,180,21,7,93472805804800,12628997700
622,141,18,14,93472806052200,12629245100
623,180,21,8,93472806519200,12629712200
624,112,26,1,93472806701600,12629894500
625,100,18,15,93472807041100,12630234000
626,158,20,14,93472807562600,12630755500
627,112,26,2,93472807748300,12630941300
628,157,18,16,93472807998300,12631191200
629,114,20,15,93472808389000,12631581900
630,157,18,17,93472808641800,12631834700
631,117,20,16,93472809031500,12632224500
632,100,18,18,93472809384000,12632576900
633,91,20,17,93472809777100,12632970100
634,96,20,18,93472810307600,12633500500
635,180,21,9,93472810779200,12633972100
636,158,20,19,93472811315500,12634508400
637,185,18,19,93472811713800,12634906700
638,180,21,10,93472812189200,12635382200
639,111,20,20,93472812724900,12635917900
640,91,20,21,93472813125700,12636318700
641,180,21,11,93472813602800,12636795700
642,111,20,22,93472814142300,12637335200
643,125,20,23,93472814546000,12637738900
644,158,20,24,93472815092900,12638285900
645,112,26,3,93472815284500,12638477400
646,118,26,4,93472815477500,12638670400
647,158,20,25,93472816027600,12639220600
648,118,26,5,93472816224300,12639417200
649,111,20,26,93472816777200,12639970200
650,117,20,27,93472817197100,12640390100
651,161,20,28,93472817763500,12640956400
652,125,20,29,93472818184600,12641377500
653,157,18,20,93472818451300,12641644200
654,118,26,6,93472818650400,12641843300
655,91,20,30,93472819077600,12642270500
656,100,18,21,93472819446400,12642639300
657,180,21,12,93472819936700,12643129600
658,188,21,13,93472820513300,12643706200
659,190,21,14,93472821077300,12644270200
660,164,20,31,93472821667100,12644860000
661,157,18,22,93472821944200,12645137200
662,185,18,23,93472822370700,12645563700
663,190,21,15,93472822881000,12646073900
664,125,21,16,93472823339700,12646532600
665,118,26,7,93472823544200,12646737200
666,111,32,1,93472824126500,12647319500
667,168,18,24,93472824403800,12647596800
668,138,21,17,93472824862200,12648055100
669,100,18,25,93472825245500,12648438400
670,190,21,18,93472825756000,12648948900
671,168,18,26,93472826037600,12649230500
672,172,21,19,93472826650600,12649843500
673,117,24,1,93472827091300,12650284300
674,185,18,27,93472827526400,12650719300
675,91,21,20,93472828003200,12651196200
676,91,21,22,93472828484200,12651677100
677,101,18,28,93472828870100,12652063000
678,153,21,21,93472829344400,12652537300
679,119,32,2,93472829932300,12653125200
680,190,21,23,93472830458400,12653651300
681,118,26,8,93472830670200,12653863200
682,192,18,29,93472831113400,12654306300
683,118,26,9,93472831324600,12654517500
684,119,32,3,93472831919900,12655112800
685,153,21,24,93472832402400,12655595300
686,172,21,25,93472833035200,12656228100
687,101,18,30,93472833429700,12656622600
688,117,24,2,93472833881700,12657074600
689,91,21,26,93472834375800,12657568700
690,190,21,27,93472834914100,12658107000
691,172,21,28,93472835560200,12658753200
692,91,21,29,93472836061400,12659254300
693,121,26,10,93472836294100,12659487100
694,91,21,31,93472836800700,12659993700
695,172,21,30,93472837451800,12660644700
696,192,18,31,93472837916000,12661108900
697,119,32,4,93472838524900,12661717800
698,190,22,1,93472839079200,12662272100
699,172,22,2,93472839888700,12663081700
700,121,26,11,93472840108300,12663301200
701,168,22,3,93472840471000,12663663900
702,119,32,5,93472841086100,12664279000
703,121,26,12,93472841308700,12664501600
704,101,23,1,93472841717000,12664909900
705,119,32,6,93472842342600,12665535500
706,119,32,7,93472842971900,12666164800
707,172,22,4,93472843652000,12666844900
708,119,32,8,93472844278600,12667471500
709,168,22,5,93472844643400,12667836300
710,101,23,2,93472845057100,12668250000
711,192,22,6,93472845681900,12668874800
712,117,24,3,93472846155500,12669348400
713,165,22,7,93472846678700,12669871700
714,94,23,3,93472847194700,12670387600
715,172,22,8,93472847877400,12671070300
716,94,23,4,93472848397100,12671590100
717,166,22,9,93472848925400,12672118300
718,121,26,13,93472849155100,12672348100
719,117,24,4,93472849630700,12672823600
720,190,22,10,93472850216200,12673409100
721,168,22,11,93472850597600,12673790500
722,190,22,12,93472851193300,12674386200
723,194,22,13,93472851784900,12674977800
724,172,22,14,93472852496700,12675689600
725,166,22,15,93472853046900,12676239800
726,101,23,5,93472853477300,12676670300
727,94,23,6,93472854009300,12677202200
728,101,23,7,93472854439800,12677632700
729,192,22,16,93472855095600,12678288600
730,166,22,17,93472855648200,12678841100
731,119,32,9,93472856294200,12679487100
732,122,26,14,93472856527800,12679720800
733,192,22,18,93472857190500,12680383400
734,168,22,19,93472857591700,12680784600
735,174,22,20,93472857993100,12681186100
